Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
int,int_7_trace,128.17397212982178,Pass,337.0700743198395,40000048,13721016,2.9152,5944145,173652,0.4332,0.0127,2.9214%,4.3413,4255002,24.5030,106.3749,20000048,5607127,3.5669,3000751,72285,0.5352,0.0129,2.4089%,3.6142,1731031,23.9473,86.5513
int,int_21_trace,91.63193035125732,Pass,251.4908516407013,40000052,39882864,1.0029,9059172,867369,0.2271,0.0217,9.5745%,21.6842,34883839,40.2180,872.0948,20000052,19698950,1.0153,4504449,444814,0.2287,0.0226,9.8750%,22.2406,17173441,38.6081,858.6698
int,int_20_trace,187.00185585021973,Pass,379.38901686668396,60000051,16726402,3.5871,9561405,139830,0.5716,0.0084,1.4624%,2.3305,4652217,33.2705,77.5369,30000051,6834915,4.3892,4877083,65666,0.7136,0.0096,1.3464%,2.1889,1873092,28.5245,62.4363
int,int_15_trace,98.1560001373291,Pass,520.0847606658936,70000157,18434981,3.7971,9192864,30223,0.4987,0.0016,0.3288%,0.4318,1758620,58.1881,25.1231,35000157,9250308,3.7837,4669511,28649,0.5048,0.0031,0.6135%,0.8185,1403359,48.9846,40.0958
int,int_14_trace,177.29002475738525,Pass,248.9682080745697,39999640,6970145,5.7387,7635435,14853,1.0954,0.0021,0.1945%,0.3713,378794,25.5029,9.4699,20999640,3389008,6.1964,3974167,6308,1.1727,0.0019,0.1587%,0.3004,146101,23.1612,6.9573
int,int_1_trace,92.84952068328857,Pass,184.16422486305237,30000052,17735515,1.6915,5301134,292535,0.2989,0.0165,5.5183%,9.7511,13731313,46.9390,457.7096,15000052,8421704,1.7811,2642836,144603,0.3138,0.0172,5.4715%,9.6402,6452159,44.6198,430.1424
int,int_0_trace,137.11144542694092,Pass,272.03142786026,40000041,14485249,2.7614,6223265,193674,0.4296,0.0134,3.1121%,4.8418,9764743,50.4185,244.1183,20000041,6413242,3.1186,3076555,94280,0.4797,0.0147,3.0645%,4.7140,4168667,44.2158,208.4329
int,int_36_trace,201.8018684387207,Pass,348.65265703201294,53761949,34476844,1.5594,7755130,159867,0.2249,0.0046,2.0614%,2.9736,8520634,53.2983,158.4882,27761949,14770600,1.8795,4116890,75145,0.2787,0.0051,1.8253%,2.7068,3680177,48.9743,132.5619
media,media_3_trace,113.6968765258789,Pass,139.29855513572693,20000046,3470280,5.7632,1130407,24512,0.3257,0.0071,2.1684%,1.2256,666714,27.1995,33.3356,10000046,1568500,6.3755,568763,10640,0.3626,0.0068,1.8707%,1.0640,299917,28.1877,29.9916
media,media_2_trace,114.14013576507568,Pass,192.68160796165466,20000038,3098860,6.4540,682290,10117,0.2202,0.0033,1.4828%,0.5058,582720,57.5981,29.1359,10000038,1657792,6.0321,342782,6869,0.2068,0.0041,2.0039%,0.6869,381982,55.6096,38.1981
media,media_0_trace,111.51635646820068,Pass,145.419118642807,20000044,3336703,5.9940,1125035,20661,0.3372,0.0062,1.8365%,1.0330,562118,27.2067,28.1058,10000044,1470985,6.7982,559613,7735,0.3804,0.0053,1.3822%,0.7735,218816,28.2891,21.8815
media,media_1_trace,93.95407485961914,Pass,135.4204831123352,20000048,3543017,5.6449,1052168,20829,0.2970,0.0059,1.9796%,1.0414,574398,27.5768,28.7198,10000048,1538316,6.5006,496668,6181,0.3229,0.0040,1.2445%,0.6181,183823,29.7400,18.3822
