Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
web,web_11_trace,43.46553611755371,Pass,84.53800916671753,10001443,11479583,0.8712,1391369,47186,0.1212,0.0041,3.3913%,4.7179,1980119,41.9641,197.9833,5001443,5040330,0.9923,674449,23327,0.1338,0.0046,3.4587%,4.6641,909817,39.0027,181.9109
web,web_10_trace,67.32332420349121,Pass,181.92903089523315,19999796,11055820,1.8090,2621960,57575,0.2372,0.0052,2.1959%,2.8788,1837918,31.9222,91.8968,10999796,3298898,3.3344,1436395,24766,0.4354,0.0075,1.7242%,2.2515,679718,27.4456,61.7937
web,web_4_trace,107.63480854034424,Pass,333.2982757091522,39999718,13173178,3.0365,6265226,163634,0.4756,0.0124,2.6118%,4.0909,4884755,29.8517,122.1197,20999718,6247877,3.3611,3426349,74934,0.5484,0.0120,2.1870%,3.5683,2135687,28.5009,101.7007
web,web_5_trace,119.46124076843262,Pass,333.0785610675812,39999694,12237196,3.2687,6198022,172797,0.5065,0.0141,2.7879%,4.3200,4581999,26.5167,114.5509,20999694,6340288,3.3121,3330435,101594,0.5253,0.0160,3.0505%,4.8379,2627415,25.8619,125.1168
web,web_25_trace,46.08135795593262,Pass,129.6291720867157,14999989,7270438,2.0631,2548670,87185,0.3506,0.0120,3.4208%,5.8123,3025613,34.7034,201.7077,7999989,2969189,2.6943,1342253,51271,0.4521,0.0173,3.8198%,6.4089,1729321,33.7290,216.1654
web,web_24_trace,80.5669527053833,Pass,130.87045192718506,14999923,8336077,1.7994,1985890,25807,0.2382,0.0031,1.2995%,1.7205,810634,31.4114,54.0425,7999923,3983575,2.0082,1067447,12056,0.2680,0.0030,1.1294%,1.5070,359639,29.8307,44.9553
fp,fp_9_trace,143.53112411499023,Pass,461.78530621528625,40000016,16133360,2.4793,5012816,164022,0.3107,0.0102,3.2721%,4.1005,11305966,68.9296,282.6490,20000016,7676663,2.6053,2500178,86856,0.3257,0.0113,3.4740%,4.3428,5344933,61.5379,267.2464
fp,fp_8_trace,211.10272789001465,Pass,430.02980494499207,40000016,12156556,3.2904,2322129,267508,0.1910,0.0220,11.5199%,6.6877,6055660,22.6373,151.3914,20000016,6673314,2.9970,1347173,189421,0.2019,0.0284,14.0606%,9.4710,4252055,22.4476,212.6026
fp,fp_3_trace,223.02585411071777,Pass,353.7600429058075,30000052,12733259,2.3560,1539997,60874,0.1209,0.0048,3.9529%,2.0291,6664633,109.4824,222.1540,15000052,6358515,2.3590,770204,30913,0.1211,0.0049,4.0136%,2.0609,3372848,109.1078,224.8558
fp,fp_2_trace,113.98153591156006,Pass,313.6581928730011,30000052,6194365,4.8431,2471756,76142,0.3990,0.0123,3.0805%,2.5381,2675334,35.1361,89.1776,15000052,3054164,4.9113,1232306,38680,0.4035,0.0127,3.1388%,2.5787,1341658,34.6861,89.4436
fp,fp_4_trace,106.30326175689697,Pass,306.2824110984802,30000052,6481355,4.6287,2573337,16371,0.3970,0.0025,0.6362%,0.5457,927806,56.6738,30.9268,15000052,2607276,5.7532,1285217,6485,0.4929,0.0025,0.5046%,0.4323,281174,43.3576,18.7449
fp,fp_5_trace,332.9483413696289,Pass,527.4984638690948,40000016,7568941,5.2848,740391,37207,0.0978,0.0049,5.0253%,0.9302,1284626,34.5265,32.1156,20000016,3751668,5.3310,370890,18534,0.0989,0.0049,4.9972%,0.9267,643020,34.6941,32.1510
fp,fp_13_trace,84.63656806945801,Pass,345.368656873703,40000016,14776548,2.7070,6454282,478080,0.4368,0.0324,7.4072%,11.9520,10240269,21.4196,256.0066,20000016,7228503,2.7668,3233671,238778,0.4474,0.0330,7.3841%,11.9389,5012407,20.9919,250.6201
fp,fp_12_trace,48.495734214782715,Pass,388.8410050868988,40000016,7691701,5.2004,4420257,32293,0.5747,0.0042,0.7306%,0.8073,2444497,75.6974,61.1124,20000016,3738713,5.3494,2222665,14079,0.5945,0.0038,0.6334%,0.7039,1072338,76.1658,53.6169
fp,fp_0_trace,64.73471260070801,Pass,223.37239480018616,30000052,6805157,4.4084,1619852,97197,0.2380,0.0143,6.0004%,3.2399,3042874,31.3063,101.4290,15000052,3427858,4.3759,807780,49802,0.2357,0.0145,6.1653%,3.3201,1555799,31.2397,103.7196
fp,fp_1_trace,42.69381523132324,Pass,217.1715919971466,30000052,30474668,0.9844,5950800,467568,0.1953,0.0153,7.8572%,15.5856,26774292,57.2629,892.4749,15000052,15228650,0.9850,2965791,234623,0.1948,0.0154,7.9110%,15.6415,13387425,57.0593,892.4919
fp,fp_10_trace,270.7881956100464,Pass,492.68320298194885,40000016,6803713,5.8791,3492402,78815,0.5133,0.0116,2.2568%,1.9704,1739955,22.0764,43.4989,20000016,3335337,5.9964,1748758,37356,0.5243,0.0112,2.1361%,1.8678,827886,22.1621,41.3943
fp,fp_11_trace,297.7953281402588,Pass,488.0080449581146,40000016,7556649,5.2934,3526510,24225,0.4667,0.0032,0.6869%,0.6056,536361,22.1408,13.4090,20000016,3644067,5.4884,1776440,11540,0.4875,0.0032,0.6496%,0.5770,247983,21.4890,12.3991
fp,fp_7_trace,159.0718936920166,Pass,456.9448628425598,40000016,7779989,5.1414,4716883,41481,0.6063,0.0053,0.8794%,1.0370,1824864,43.9928,45.6216,20000016,3655077,5.4718,2394520,17200,0.6551,0.0047,0.7183%,0.8600,760493,44.2147,38.0246
fp,fp_6_trace,63.58891201019287,Pass,365.58840012550354,40000016,5800485,6.8960,7034423,39162,1.2127,0.0068,0.5567%,0.9790,1465165,37.4129,36.6291,20000016,2809190,7.1195,3515104,18027,1.2513,0.0064,0.5128%,0.9013,680066,37.7249,34.0033
int,int_11_trace,203.19092559814453,Pass,485.4884738922119,60000052,16189102,3.7062,4130584,239725,0.2551,0.0148,5.8037%,3.9954,8744122,36.4756,145.7352,30000052,8087437,3.7095,2064453,120826,0.2553,0.0149,5.8527%,4.0275,4401369,36.4273,146.7120
int,int_10_trace,204.85591316223145,Pass,539.4097909927368,60000052,9660708,6.2107,7032592,31501,0.7280,0.0033,0.4479%,0.5250,868220,27.5617,14.4703,30000052,4463837,6.7207,3499163,14791,0.7839,0.0033,0.4227%,0.4930,344207,23.2714,11.4735
int,int_5_trace,138.47165870666504,Pass,316.3541419506073,30000052,6596996,4.5475,2565027,84125,0.3888,0.0128,3.2797%,2.8042,3039943,36.1360,101.3313,15000052,3285494,4.5655,1297750,41190,0.3950,0.0125,3.1740%,2.7460,1520603,36.9168,101.3732
int,int_4_trace,188.2430238723755,Pass,510.1634929180145,59999657,13539864,4.4313,7683892,232334,0.5675,0.0172,3.0236%,3.8723,5024539,21.6264,83.7428,30999657,6736997,4.6014,4061423,115533,0.6029,0.0171,2.8446%,3.7269,2456434,21.2618,79.2407
int,int_25_trace,169.04896354675293,Pass,349.87697291374207,40000052,7681526,5.2073,2766410,53110,0.3601,0.0069,1.9198%,1.3277,2005012,37.7521,50.1252,20000052,4234840,4.7227,1541724,45971,0.3641,0.0109,2.9818%,2.2985,1530258,33.2875,76.5127
int,int_24_trace,145.24023818969727,Pass,365.1372940540314,40000051,14534122,2.7521,8385203,19918,0.5769,0.0014,0.2375%,0.4979,2419090,121.4525,60.4772,20000051,6897148,2.8998,4599578,8367,0.6669,0.0012,0.1819%,0.4183,1041070,124.4257,52.0534
int,int_32_trace,317.2076416015625,Pass,810.5108387470245,110000052,85821975,1.2817,12636052,735190,0.1472,0.0086,5.8182%,6.6835,73718381,100.2712,670.1668,55000052,37693918,1.4591,6322521,361336,0.1677,0.0096,5.7151%,6.5697,31702113,87.7358,576.4015
int,int_33_trace,310.41816425323486,Pass,632.6906499862671,110000052,53573502,2.0533,16062450,839692,0.2998,0.0157,5.2277%,7.6336,41868489,49.8617,380.6224,55000052,25893846,2.1241,7710997,428514,0.2978,0.0165,5.5572%,7.7912,20167438,47.0637,366.6803
