pred_a,pred_b,trace_name,MPKI_A,MPKI_B,delta
LVCP,TAGE-SCL,web_6_trace,4.6256,4.5376,0.08800000000000008
LVCP,TAGE-SCL,web_3_trace,3.6024,3.5523,0.05010000000000003
LVCP,TAGE-SCL,web_10_trace,2.8788,2.8471,0.03169999999999984
LVCP,TAGE-SCL,web_2_trace,3.8193,3.7103,0.10899999999999999
LVCP,TAGE-SCL,web_25_trace,5.8123,5.713,0.0992999999999995
LVCP,TAGE-SCL,web_24_trace,1.7205,1.6105,0.10999999999999988
LVCP,TAGE-SCL,web_9_trace,2.5072,2.4821,0.025100000000000122
LVCP,TAGE-SCL,web_8_trace,4.6254,4.5779,0.04750000000000032
LVCP,TAGE-SCL,web_4_trace,4.0909,4.014,0.07690000000000019
LVCP,TAGE-SCL,web_5_trace,4.32,4.2738,0.046200000000000685
LVCP,TAGE-SCL,fp_3_trace,2.0291,1.8767,0.1524000000000001
LVCP,TAGE-SCL,fp_2_trace,2.5381,2.5338,0.0043000000000001926
LVCP,TAGE-SCL,fp_4_trace,0.5457,0.5247,0.020999999999999908
LVCP,TAGE-SCL,fp_1_trace,15.5856,15.5537,0.03190000000000026
LVCP,TAGE-SCL,fp_0_trace,3.2399,3.2161,0.023800000000000043
LVCP,TAGE-SCL,fp_8_trace,6.6877,7.3856,-0.6978999999999997
LVCP,TAGE-SCL,fp_13_trace,11.952,12.3153,-0.3633000000000006
LVCP,TAGE-SCL,fp_9_trace,4.1005,4.1168,-0.016299999999999315
LVCP,TAGE-SCL,fp_12_trace,0.8073,1.0969,-0.28959999999999997
LVCP,TAGE-SCL,fp_5_trace,0.9302,0.9252,0.0050000000000000044
LVCP,TAGE-SCL,int_5_trace,2.8042,2.8235,-0.019300000000000317
LVCP,TAGE-SCL,fp_6_trace,0.979,0.855,0.124
LVCP,TAGE-SCL,fp_10_trace,1.9704,2.0052,-0.03479999999999994
LVCP,TAGE-SCL,fp_11_trace,0.6056,0.5807,0.024900000000000033
LVCP,TAGE-SCL,int_25_trace,1.3277,1.3297,-0.0020000000000000018
LVCP,TAGE-SCL,fp_7_trace,1.037,0.9648,0.07219999999999993
LVCP,TAGE-SCL,int_24_trace,0.4979,0.5115,-0.013599999999999945
LVCP,TAGE-SCL,int_11_trace,3.9954,3.8809,0.11450000000000005
LVCP,TAGE-SCL,int_10_trace,0.525,0.5222,0.0028000000000000247
LVCP,TAGE-SCL,int_4_trace,3.8723,3.6946,0.1777000000000002
LVCP,TAGE-SCL,int_35_trace,2.3653,2.0167,0.3485999999999998
LVCP,TAGE-SCL,int_34_trace,2.8241,2.8455,-0.021399999999999864
LVCP,TAGE-SCL,int_2_trace,10.0902,9.9876,0.10259999999999891
LVCP,TAGE-SCL,int_28_trace,3.3205,3.2163,0.10420000000000007
LVCP,TAGE-SCL,int_16_trace,5.8167,5.8279,-0.011199999999999655
LVCP,TAGE-SCL,int_17_trace,4.8546,4.8436,0.010999999999999233
LVCP,TAGE-SCL,int_29_trace,11.376,11.4747,-0.0987000000000009
LVCP,TAGE-SCL,int_3_trace,0.8552,0.7862,0.06899999999999995
LVCP,TAGE-SCL,int_8_trace,5.8525,5.838,0.014499999999999957
LVCP,TAGE-SCL,int_9_trace,3.7634,3.6628,0.10060000000000002
LVCP,TAGE-SCL,int_32_trace,6.6835,6.3487,0.33480000000000043
LVCP,TAGE-SCL,int_22_trace,4.8609,4.2827,0.5781999999999998
LVCP,TAGE-SCL,int_23_trace,3.4064,3.3033,0.10309999999999997
LVCP,TAGE-SCL,int_31_trace,0.8205,0.6011,0.21940000000000004
LVCP,TAGE-SCL,int_30_trace,11.7655,11.9056,-0.14010000000000034
LVCP,TAGE-SCL,int_18_trace,0.7882,0.6654,0.12280000000000002
LVCP,TAGE-SCL,int_33_trace,7.6336,7.4416,0.19200000000000017
LVCP,TAGE-SCL,int_19_trace,0.7913,0.7618,0.02949999999999997
LVCP,TAGE-SCL,int_26_trace,1.2961,1.195,0.10109999999999997
LVCP,TAGE-SCL,int_27_trace,0.8447,0.7727,0.07199999999999995
LVCP,TAGE-SCL,int_13_trace,0.8864,0.8585,0.027899999999999925
LVCP,TAGE-SCL,int_6_trace,2.874,2.927,-0.052999999999999936
LVCP,TAGE-SCL,int_7_trace,4.4331,4.3978,0.03529999999999944
LVCP,TAGE-SCL,int_21_trace,23.5688,23.3263,0.24249999999999972
LVCP,TAGE-SCL,int_1_trace,10.6773,10.513,0.16430000000000078
LVCP,TAGE-SCL,media_3_trace,1.3927,1.2465,0.1462000000000001
LVCP,TAGE-SCL,int_0_trace,4.6538,4.7498,-0.0959999999999992
LVCP,TAGE-SCL,media_0_trace,1.1808,1.0511,0.12970000000000015
LVCP,TAGE-SCL,int_14_trace,0.3692,0.3781,-0.008900000000000019
LVCP,TAGE-SCL,media_2_trace,0.5296,0.5057,0.02389999999999992
LVCP,TAGE-SCL,int_12_trace,0.3669,0.4037,-0.0368
LVCP,TAGE-SCL,media_1_trace,1.1521,1.0257,0.12639999999999985
LVCP,TAGE-SCL,int_20_trace,2.358,2.3835,-0.025500000000000078
LVCP,TAGE-SCL,int_36_trace,2.9848,3.0001,-0.015300000000000313
LVCP,TAGE-SCL,int_15_trace,0.4652,0.462,0.0031999999999999806
LVCP,ball-fun,compress_1_trace,1.612,1.6841,-0.07209999999999983
LVCP,ball-fun,compress_4_trace,1.7475,1.825,-0.0774999999999999
LVCP,ball-fun,compress_2_trace,1.4219,1.4847,-0.06279999999999997
LVCP,ball-fun,compress_5_trace,1.8485,1.9284,-0.07989999999999986
LVCP,ball-fun,compress_6_trace,1.8222,1.8941,-0.07189999999999985
LVCP,ball-fun,infra_1_trace,0.2923,0.3581,-0.06579999999999997
LVCP,ball-fun,infra_0_trace,0.9872,1.2782,-0.29100000000000004
LVCP,ball-fun,infra_7_trace,1.2093,1.4967,-0.2873999999999999
LVCP,ball-fun,infra_6_trace,1.2138,1.2615,-0.047700000000000076
LVCP,ball-fun,infra_4_trace,1.8311,2.4586,-0.6275000000000002
LVCP,ball-fun,infra_10_trace,5.2171,5.369,-0.15189999999999948
LVCP,ball-fun,infra_15_trace,8.3267,8.4791,-0.1524000000000001
LVCP,ball-fun,infra_14_trace,5.2684,5.4178,-0.14939999999999998
LVCP,ball-fun,infra_11_trace,1.0022,1.0839,-0.0817000000000001
LVCP,ball-fun,infra_5_trace,2.0907,2.2115,-0.12080000000000002
LVCP,ball-fun,infra_8_trace,1.2484,1.2565,-0.008099999999999996
LVCP,ball-fun,infra_9_trace,4.5513,4.5987,-0.047399999999999665
LVCP,ball-fun,web_21_trace,1.5863,1.7327,-0.14639999999999986
LVCP,ball-fun,web_15_trace,5.1507,6.0736,-0.9229000000000003
LVCP,ball-fun,web_20_trace,3.2987,4.2048,-0.9060999999999995
LVCP,ball-fun,web_18_trace,2.7595,2.8365,-0.07699999999999996
LVCP,ball-fun,compress_0_trace,3.1984,3.2696,-0.07120000000000015
LVCP,ball-fun,web_19_trace,5.1496,6.0246,-0.875
LVCP,ball-fun,infra_12_trace,0.9932,1.0757,-0.08250000000000013
LVCP,ball-fun,infra_3_trace,0.8049,1.0538,-0.24890000000000012
LVCP,ball-fun,compress_3_trace,8.1504,8.231,-0.08060000000000045
LVCP,ball-fun,infra_13_trace,4.0586,4.2496,-0.19099999999999984
LVCP,ball-fun,web_12_trace,3.9974,4.4179,-0.42050000000000054
LVCP,ball-fun,compress_7_trace,1.9181,2.0491,-0.13100000000000023
LVCP,ball-fun,web_0_trace,1.3157,1.4009,-0.08519999999999994
LVCP,ball-fun,web_17_trace,1.4879,1.7308,-0.2428999999999999
LVCP,ball-fun,web_1_trace,3.1357,3.5288,-0.3931
LVCP,ball-fun,web_16_trace,1.6099,1.8571,-0.24719999999999986
LVCP,ball-fun,web_7_trace,6.1216,7.7208,-1.5991999999999997
LVCP,ball-fun,web_22_trace,3.2715,3.3822,-0.11070000000000002
LVCP,ball-fun,web_11_trace,4.7179,5.7855,-1.0675999999999997
LVCP,ball-fun,web_23_trace,1.0186,1.1653,-0.14670000000000005
LVCP,ball-fun,web_13_trace,2.9187,3.3888,-0.47009999999999996
LVCP,ball-fun,web_14_trace,3.4933,3.6703,-0.17700000000000005
LVCP,ball-fun,infra_2_trace,0.4288,0.4876,-0.05879999999999996
LVCP,ball-fun,web_6_trace,4.6256,4.9189,-0.29329999999999945
LVCP,ball-fun,web_3_trace,3.6024,3.947,-0.34460000000000024
LVCP,ball-fun,web_10_trace,2.8788,3.3555,-0.4767000000000001
LVCP,ball-fun,web_2_trace,3.8193,4.1788,-0.3594999999999997
LVCP,ball-fun,web_25_trace,5.8123,6.3681,-0.5558000000000005
LVCP,ball-fun,web_24_trace,1.7205,2.049,-0.3285
LVCP,ball-fun,web_9_trace,2.5072,2.9333,-0.4260999999999999
LVCP,ball-fun,web_8_trace,4.6254,5.1003,-0.4748999999999999
LVCP,ball-fun,web_4_trace,4.0909,4.4589,-0.36799999999999944
LVCP,ball-fun,web_5_trace,4.32,4.6806,-0.3605999999999998
LVCP,ball-fun,fp_3_trace,2.0291,2.0208,0.008300000000000196
LVCP,ball-fun,fp_2_trace,2.5381,2.5588,-0.020700000000000163
LVCP,ball-fun,fp_4_trace,0.5457,0.5742,-0.02850000000000008
LVCP,ball-fun,fp_1_trace,15.5856,15.5816,0.0039999999999995595
LVCP,ball-fun,fp_0_trace,3.2399,3.227,0.012900000000000134
LVCP,ball-fun,fp_8_trace,6.6877,5.2985,1.3892000000000007
LVCP,ball-fun,fp_13_trace,11.952,8.9772,2.9748
LVCP,ball-fun,fp_9_trace,4.1005,4.5477,-0.4471999999999996
LVCP,ball-fun,fp_12_trace,0.8073,1.214,-0.40669999999999995
LVCP,ball-fun,fp_5_trace,0.9302,0.9361,-0.005900000000000016
LVCP,ball-fun,int_5_trace,2.8042,2.8583,-0.05410000000000004
LVCP,ball-fun,fp_6_trace,0.979,0.9836,-0.0046000000000000485
LVCP,ball-fun,fp_10_trace,1.9704,1.8923,0.07809999999999984
LVCP,ball-fun,fp_11_trace,0.6056,0.6972,-0.09160000000000001
LVCP,ball-fun,int_25_trace,1.3277,1.3214,0.006300000000000194
LVCP,ball-fun,fp_7_trace,1.037,1.1295,-0.09250000000000003
LVCP,ball-fun,int_24_trace,0.4979,0.5673,-0.06940000000000002
LVCP,ball-fun,int_11_trace,3.9954,4.2187,-0.22330000000000005
LVCP,ball-fun,int_10_trace,0.525,0.5369,-0.011900000000000022
LVCP,ball-fun,int_4_trace,3.8723,4.1305,-0.25819999999999954
LVCP,ball-fun,int_35_trace,2.3653,2.4776,-0.11229999999999984
LVCP,ball-fun,int_34_trace,2.8241,3.0739,-0.24980000000000002
LVCP,ball-fun,int_2_trace,10.0902,8.727,1.363199999999999
LVCP,ball-fun,int_28_trace,3.3205,3.6692,-0.3487
LVCP,ball-fun,int_16_trace,5.8167,8.1005,-2.2838000000000003
LVCP,ball-fun,int_17_trace,4.8546,6.3587,-1.5041000000000002
LVCP,ball-fun,int_29_trace,11.376,12.3072,-0.9312000000000005
LVCP,ball-fun,int_3_trace,0.8552,0.8721,-0.016900000000000026
LVCP,ball-fun,int_8_trace,5.8525,7.163,-1.3105000000000002
LVCP,ball-fun,int_9_trace,3.7634,4.8603,-1.0968999999999998
LVCP,ball-fun,int_32_trace,6.6835,6.9621,-0.27859999999999996
LVCP,ball-fun,int_22_trace,4.8609,5.3966,-0.5357000000000003
LVCP,ball-fun,int_23_trace,3.4064,3.454,-0.04760000000000009
LVCP,ball-fun,int_31_trace,0.8205,0.833,-0.012499999999999956
LVCP,ball-fun,int_30_trace,11.7655,12.7675,-1.0020000000000007
LVCP,ball-fun,int_18_trace,0.7882,0.8395,-0.05130000000000001
LVCP,ball-fun,int_33_trace,7.6336,7.9657,-0.3320999999999996
LVCP,ball-fun,int_19_trace,0.7913,0.6642,0.1271
LVCP,ball-fun,int_26_trace,1.2961,1.3413,-0.04519999999999991
LVCP,ball-fun,int_27_trace,0.8447,0.8656,-0.02090000000000003
LVCP,ball-fun,int_13_trace,0.8864,0.9185,-0.03210000000000002
LVCP,ball-fun,int_6_trace,2.874,2.9626,-0.08860000000000001
LVCP,ball-fun,int_7_trace,4.4331,5.7956,-1.3625000000000007
LVCP,ball-fun,int_21_trace,23.5688,15.7181,7.8507
LVCP,ball-fun,int_1_trace,10.6773,9.2211,1.4562000000000008
LVCP,ball-fun,media_3_trace,1.3927,1.4012,-0.008499999999999952
LVCP,ball-fun,int_0_trace,4.6538,5.1331,-0.4792999999999994
LVCP,ball-fun,media_0_trace,1.1808,1.1819,-0.0010999999999998789
LVCP,ball-fun,int_14_trace,0.3692,0.3952,-0.026000000000000023
LVCP,ball-fun,media_2_trace,0.5296,0.5226,0.007000000000000006
LVCP,ball-fun,int_12_trace,0.3669,0.4582,-0.09129999999999999
LVCP,ball-fun,media_1_trace,1.1521,1.1588,-0.00670000000000015
LVCP,ball-fun,int_20_trace,2.358,2.76,-0.4019999999999997
LVCP,ball-fun,int_36_trace,2.9848,3.9779,-0.9931000000000001
LVCP,ball-fun,int_15_trace,0.4652,0.4797,-0.014500000000000013
LVCP,bulleseye-predictor,compress_1_trace,1.612,1.6515,-0.03949999999999987
LVCP,bulleseye-predictor,compress_4_trace,1.7475,1.7948,-0.0472999999999999
LVCP,bulleseye-predictor,compress_2_trace,1.4219,1.457,-0.03510000000000013
LVCP,bulleseye-predictor,compress_5_trace,1.8485,1.898,-0.04949999999999988
LVCP,bulleseye-predictor,compress_6_trace,1.8222,1.8737,-0.05149999999999988
LVCP,bulleseye-predictor,infra_1_trace,0.2923,0.3399,-0.047599999999999976
LVCP,bulleseye-predictor,infra_0_trace,0.9872,1.2549,-0.26769999999999994
LVCP,bulleseye-predictor,infra_7_trace,1.2093,1.4282,-0.21889999999999987
LVCP,bulleseye-predictor,infra_6_trace,1.2138,1.208,0.005800000000000027
LVCP,bulleseye-predictor,infra_4_trace,1.8311,2.4276,-0.5965
LVCP,bulleseye-predictor,infra_10_trace,5.2171,5.2366,-0.01949999999999985
LVCP,bulleseye-predictor,infra_15_trace,8.3267,8.3568,-0.030099999999999127
LVCP,bulleseye-predictor,infra_14_trace,5.2684,5.2881,-0.019700000000000273
LVCP,bulleseye-predictor,infra_11_trace,1.0022,0.9969,0.005299999999999971
LVCP,bulleseye-predictor,infra_5_trace,2.0907,2.199,-0.10829999999999984
LVCP,bulleseye-predictor,infra_8_trace,1.2484,1.2493,-0.0009000000000001229
LVCP,bulleseye-predictor,infra_9_trace,4.5513,4.5315,0.01980000000000004
LVCP,bulleseye-predictor,web_21_trace,1.5863,1.5025,0.0838000000000001
LVCP,bulleseye-predictor,web_15_trace,5.1507,5.1,0.05069999999999997
LVCP,bulleseye-predictor,web_20_trace,3.2987,3.2389,0.059800000000000075
LVCP,bulleseye-predictor,web_18_trace,2.7595,2.7449,0.014600000000000168
LVCP,bulleseye-predictor,compress_0_trace,3.1984,3.227,-0.02859999999999996
LVCP,bulleseye-predictor,web_19_trace,5.1496,5.0903,0.05930000000000035
LVCP,bulleseye-predictor,infra_12_trace,0.9932,0.9772,0.016000000000000014
LVCP,bulleseye-predictor,infra_3_trace,0.8049,1.0277,-0.2228000000000001
LVCP,bulleseye-predictor,compress_3_trace,8.1504,8.1241,0.026299999999999102
LVCP,bulleseye-predictor,infra_13_trace,4.0586,4.0788,-0.020199999999999996
LVCP,bulleseye-predictor,web_12_trace,3.9974,3.8667,0.13070000000000004
LVCP,bulleseye-predictor,compress_7_trace,1.9181,2.0403,-0.12219999999999986
LVCP,bulleseye-predictor,web_0_trace,1.3157,1.3081,0.007600000000000051
LVCP,bulleseye-predictor,web_17_trace,1.4879,1.4167,0.07119999999999993
LVCP,bulleseye-predictor,web_1_trace,3.1357,3.2294,-0.09370000000000012
LVCP,bulleseye-predictor,web_16_trace,1.6099,1.5849,0.025000000000000133
LVCP,bulleseye-predictor,web_7_trace,6.1216,6.2471,-0.12549999999999972
LVCP,bulleseye-predictor,web_22_trace,3.2715,3.2539,0.017600000000000282
LVCP,bulleseye-predictor,web_11_trace,4.7179,4.6089,0.10899999999999999
LVCP,bulleseye-predictor,web_23_trace,1.0186,0.9654,0.053199999999999914
LVCP,bulleseye-predictor,web_13_trace,2.9187,2.9499,-0.031200000000000117
LVCP,bulleseye-predictor,web_14_trace,3.4933,3.598,-0.1046999999999998
LVCP,bulleseye-predictor,infra_2_trace,0.4288,0.4135,0.015300000000000036
LVCP,bulleseye-predictor,web_6_trace,4.6256,4.6074,0.018200000000000216
LVCP,bulleseye-predictor,web_3_trace,3.6024,3.59,0.012399999999999967
LVCP,bulleseye-predictor,web_10_trace,2.8788,2.8169,0.061900000000000066
LVCP,bulleseye-predictor,web_2_trace,3.8193,3.7911,0.028200000000000003
LVCP,bulleseye-predictor,web_25_trace,5.8123,5.8386,-0.02629999999999999
LVCP,bulleseye-predictor,web_24_trace,1.7205,1.6661,0.054400000000000004
LVCP,bulleseye-predictor,web_9_trace,2.5072,2.4984,0.008799999999999919
LVCP,bulleseye-predictor,web_8_trace,4.6254,4.6136,0.011800000000000033
LVCP,bulleseye-predictor,web_4_trace,4.0909,4.0569,0.034000000000000696
LVCP,bulleseye-predictor,web_5_trace,4.32,4.3019,0.01810000000000045
LVCP,bulleseye-predictor,fp_3_trace,2.0291,1.9455,0.08360000000000012
LVCP,bulleseye-predictor,fp_2_trace,2.5381,2.5453,-0.007200000000000095
LVCP,bulleseye-predictor,fp_4_trace,0.5457,0.5749,-0.029200000000000004
LVCP,bulleseye-predictor,fp_1_trace,15.5856,15.5798,0.005799999999998917
LVCP,bulleseye-predictor,fp_0_trace,3.2399,3.2262,0.013700000000000045
LVCP,bulleseye-predictor,fp_8_trace,6.6877,7.4114,-0.7237
LVCP,bulleseye-predictor,fp_13_trace,11.952,12.4478,-0.4958000000000009
LVCP,bulleseye-predictor,fp_9_trace,4.1005,4.2942,-0.19369999999999976
LVCP,bulleseye-predictor,fp_12_trace,0.8073,0.8206,-0.013299999999999979
LVCP,bulleseye-predictor,fp_5_trace,0.9302,0.9329,-0.0026999999999999247
LVCP,bulleseye-predictor,int_5_trace,2.8042,2.838,-0.033800000000000274
LVCP,bulleseye-predictor,fp_6_trace,0.979,0.9236,0.055400000000000005
LVCP,bulleseye-predictor,fp_10_trace,1.9704,1.9399,0.03049999999999997
LVCP,bulleseye-predictor,fp_11_trace,0.6056,0.5791,0.02650000000000008
LVCP,bulleseye-predictor,int_25_trace,1.3277,1.3181,0.009600000000000053
LVCP,bulleseye-predictor,fp_7_trace,1.037,1.0289,0.008099999999999996
LVCP,bulleseye-predictor,int_24_trace,0.4979,0.4986,-0.0006999999999999784
LVCP,bulleseye-predictor,int_11_trace,3.9954,4.0919,-0.09649999999999981
LVCP,bulleseye-predictor,int_10_trace,0.525,0.5155,0.009500000000000064
LVCP,bulleseye-predictor,int_4_trace,3.8723,3.8634,0.00890000000000013
LVCP,bulleseye-predictor,int_35_trace,2.3653,2.2559,0.10939999999999994
LVCP,bulleseye-predictor,int_34_trace,2.8241,2.9654,-0.14129999999999976
LVCP,bulleseye-predictor,int_2_trace,10.0902,9.8611,0.22909999999999897
LVCP,bulleseye-predictor,int_28_trace,3.3205,3.4213,-0.1008
LVCP,bulleseye-predictor,int_16_trace,5.8167,5.6722,0.14449999999999985
LVCP,bulleseye-predictor,int_17_trace,4.8546,4.7592,0.09539999999999971
LVCP,bulleseye-predictor,int_29_trace,11.376,11.8209,-0.4449000000000005
LVCP,bulleseye-predictor,int_3_trace,0.8552,0.8217,0.033499999999999974
LVCP,bulleseye-predictor,int_8_trace,5.8525,5.8786,-0.026099999999999568
LVCP,bulleseye-predictor,int_9_trace,3.7634,3.7132,0.0501999999999998
LVCP,bulleseye-predictor,int_32_trace,6.6835,6.7235,-0.03999999999999915
LVCP,bulleseye-predictor,int_22_trace,4.8609,3.9788,0.8820999999999999
LVCP,bulleseye-predictor,int_23_trace,3.4064,3.4248,-0.01839999999999975
LVCP,bulleseye-predictor,int_31_trace,0.8205,0.6936,0.1269
LVCP,bulleseye-predictor,int_30_trace,11.7655,12.2596,-0.4941000000000013
LVCP,bulleseye-predictor,int_18_trace,0.7882,0.7174,0.07079999999999997
LVCP,bulleseye-predictor,int_33_trace,7.6336,7.7135,-0.07989999999999942
LVCP,bulleseye-predictor,int_19_trace,0.7913,0.7603,0.031000000000000028
LVCP,bulleseye-predictor,int_26_trace,1.2961,1.2644,0.03170000000000006
LVCP,bulleseye-predictor,int_27_trace,0.8447,0.8212,0.023499999999999965
LVCP,bulleseye-predictor,int_13_trace,0.8864,0.7048,0.18159999999999998
LVCP,bulleseye-predictor,int_6_trace,2.874,2.9258,-0.05180000000000007
LVCP,bulleseye-predictor,int_7_trace,4.4331,4.4556,-0.022499999999999964
LVCP,bulleseye-predictor,int_21_trace,23.5688,23.759,-0.1902000000000008
LVCP,bulleseye-predictor,int_1_trace,10.6773,10.3681,0.3092000000000006
LVCP,bulleseye-predictor,media_3_trace,1.3927,1.2893,0.10340000000000016
LVCP,bulleseye-predictor,int_0_trace,4.6538,5.0702,-0.41639999999999944
LVCP,bulleseye-predictor,media_0_trace,1.1808,1.0855,0.09530000000000016
LVCP,bulleseye-predictor,int_14_trace,0.3692,0.3815,-0.012300000000000033
LVCP,bulleseye-predictor,media_2_trace,0.5296,0.5282,0.0013999999999999568
LVCP,bulleseye-predictor,int_12_trace,0.3669,0.4313,-0.06440000000000001
LVCP,bulleseye-predictor,media_1_trace,1.1521,1.0785,0.07359999999999989
LVCP,bulleseye-predictor,int_20_trace,2.358,2.3513,0.006699999999999928
LVCP,bulleseye-predictor,int_36_trace,2.9848,2.9622,0.02259999999999973
LVCP,bulleseye-predictor,int_15_trace,0.4652,0.4719,-0.006699999999999984
LVCP,multi-perspective-predictor,compress_1_trace,1.612,1.6407,-0.028699999999999948
LVCP,multi-perspective-predictor,compress_4_trace,1.7475,1.7784,-0.030899999999999928
LVCP,multi-perspective-predictor,compress_2_trace,1.4219,1.443,-0.02110000000000012
LVCP,multi-perspective-predictor,compress_5_trace,1.8485,1.8814,-0.03289999999999993
LVCP,multi-perspective-predictor,compress_6_trace,1.8222,1.8515,-0.02929999999999988
LVCP,multi-perspective-predictor,infra_1_trace,0.2923,0.3503,-0.057999999999999996
LVCP,multi-perspective-predictor,infra_0_trace,0.9872,1.2135,-0.22630000000000006
LVCP,multi-perspective-predictor,infra_7_trace,1.2093,1.445,-0.23570000000000002
LVCP,multi-perspective-predictor,infra_6_trace,1.2138,1.1873,0.026499999999999968
LVCP,multi-perspective-predictor,infra_4_trace,1.8311,2.3702,-0.5391000000000001
LVCP,multi-perspective-predictor,infra_10_trace,5.2171,5.1697,0.04740000000000055
LVCP,multi-perspective-predictor,infra_15_trace,8.3267,8.2957,0.031000000000000583
LVCP,multi-perspective-predictor,infra_14_trace,5.2684,5.2247,0.043699999999999406
LVCP,multi-perspective-predictor,infra_11_trace,1.0022,0.9933,0.008900000000000019
LVCP,multi-perspective-predictor,infra_5_trace,2.0907,2.2083,-0.11759999999999993
LVCP,multi-perspective-predictor,infra_8_trace,1.2484,1.252,-0.0036000000000000476
LVCP,multi-perspective-predictor,infra_9_trace,4.5513,4.5178,0.033500000000000085
LVCP,multi-perspective-predictor,web_21_trace,1.5863,1.4603,0.1260000000000001
LVCP,multi-perspective-predictor,web_15_trace,5.1507,5.1798,-0.02910000000000057
LVCP,multi-perspective-predictor,web_20_trace,3.2987,3.3176,-0.018899999999999917
LVCP,multi-perspective-predictor,web_18_trace,2.7595,2.7317,0.027800000000000047
LVCP,multi-perspective-predictor,compress_0_trace,3.1984,3.1891,0.009300000000000086
LVCP,multi-perspective-predictor,web_19_trace,5.1496,5.1898,-0.04019999999999957
LVCP,multi-perspective-predictor,infra_12_trace,0.9932,0.9752,0.018000000000000016
LVCP,multi-perspective-predictor,infra_3_trace,0.8049,1.019,-0.21409999999999996
LVCP,multi-perspective-predictor,compress_3_trace,8.1504,7.6342,0.5161999999999995
LVCP,multi-perspective-predictor,infra_13_trace,4.0586,4.0324,0.026200000000000223
LVCP,multi-perspective-predictor,web_12_trace,3.9974,3.855,0.14239999999999986
LVCP,multi-perspective-predictor,compress_7_trace,1.9181,2.0051,-0.08700000000000019
LVCP,multi-perspective-predictor,web_0_trace,1.3157,1.2718,0.04390000000000005
LVCP,multi-perspective-predictor,web_17_trace,1.4879,1.4043,0.0835999999999999
LVCP,multi-perspective-predictor,web_1_trace,3.1357,3.1778,-0.042100000000000026
LVCP,multi-perspective-predictor,web_16_trace,1.6099,1.561,0.048900000000000166
LVCP,multi-perspective-predictor,web_7_trace,6.1216,7.5938,-1.4722
LVCP,multi-perspective-predictor,web_22_trace,3.2715,3.2276,0.04390000000000027
LVCP,multi-perspective-predictor,web_11_trace,4.7179,4.6299,0.08800000000000008
LVCP,multi-perspective-predictor,web_23_trace,1.0186,0.9747,0.04389999999999994
LVCP,multi-perspective-predictor,web_13_trace,2.9187,2.9919,-0.07319999999999993
LVCP,multi-perspective-predictor,web_14_trace,3.4933,3.3479,0.14539999999999997
LVCP,multi-perspective-predictor,infra_2_trace,0.4288,0.4797,-0.0509
LVCP,multi-perspective-predictor,web_6_trace,4.6256,4.6389,-0.013299999999999201
LVCP,multi-perspective-predictor,web_3_trace,3.6024,3.5754,0.02699999999999969
LVCP,multi-perspective-predictor,web_10_trace,2.8788,2.834,0.04479999999999995
LVCP,multi-perspective-predictor,web_2_trace,3.8193,3.7939,0.02540000000000031
LVCP,multi-perspective-predictor,web_25_trace,5.8123,5.8373,-0.025000000000000355
LVCP,multi-perspective-predictor,web_24_trace,1.7205,1.6677,0.05279999999999996
LVCP,multi-perspective-predictor,web_9_trace,2.5072,2.5177,-0.010499999999999954
LVCP,multi-perspective-predictor,web_8_trace,4.6254,4.7212,-0.09579999999999966
LVCP,multi-perspective-predictor,web_4_trace,4.0909,4.1487,-0.05779999999999941
LVCP,multi-perspective-predictor,web_5_trace,4.32,4.386,-0.06599999999999984
LVCP,multi-perspective-predictor,fp_3_trace,2.0291,1.8114,0.21770000000000023
LVCP,multi-perspective-predictor,fp_2_trace,2.5381,2.4614,0.07670000000000021
LVCP,multi-perspective-predictor,fp_4_trace,0.5457,0.5696,-0.023900000000000032
LVCP,multi-perspective-predictor,fp_1_trace,15.5856,15.524,0.06160000000000032
LVCP,multi-perspective-predictor,fp_0_trace,3.2399,3.2165,0.023400000000000087
LVCP,multi-perspective-predictor,fp_8_trace,6.6877,7.5897,-0.9019999999999992
LVCP,multi-perspective-predictor,fp_13_trace,11.952,12.1305,-0.17849999999999966
LVCP,multi-perspective-predictor,fp_9_trace,4.1005,4.2939,-0.19339999999999957
LVCP,multi-perspective-predictor,fp_12_trace,0.8073,0.7924,0.014900000000000024
LVCP,multi-perspective-predictor,fp_5_trace,0.9302,0.9212,0.009000000000000008
LVCP,multi-perspective-predictor,int_5_trace,2.8042,2.7096,0.0945999999999998
LVCP,multi-perspective-predictor,fp_6_trace,0.979,0.8251,0.15390000000000004
LVCP,multi-perspective-predictor,fp_10_trace,1.9704,2.0976,-0.12719999999999998
LVCP,multi-perspective-predictor,fp_11_trace,0.6056,0.688,-0.08239999999999992
LVCP,multi-perspective-predictor,int_25_trace,1.3277,1.3236,0.0040999999999999925
LVCP,multi-perspective-predictor,fp_7_trace,1.037,0.9759,0.06109999999999993
LVCP,multi-perspective-predictor,int_24_trace,0.4979,0.4935,0.004400000000000015
LVCP,multi-perspective-predictor,int_11_trace,3.9954,3.8485,0.14690000000000003
LVCP,multi-perspective-predictor,int_10_trace,0.525,0.5307,-0.005699999999999927
LVCP,multi-perspective-predictor,int_4_trace,3.8723,3.6396,0.2326999999999999
